StockExchange,Stock,StockTicker,Date,Open,High,Low,Close,AdjClose,Volume
OTC,Techtronic Industries,TTNDF,3/10/2020,8.14,8.14,8.14,8.14,8.01, -   
OTC,Techtronic Industries,TTNDF,3/11/2020,8.14,8.14,8.14,8.14,8.01, -   
OTC,Techtronic Industries,TTNDF,3/12/2020,8.14,8.14,8.14,8.14,8.01, -   
OTC,Techtronic Industries,TTNDF,3/13/2020,7.19,7.19,7.19,7.19,7.07,3000
OTC,Techtronic Industries,TTNDF,3/16/2020,7.19,7.19,7.19,7.19,7.07, -   
OTC,Techtronic Industries,TTNDF,3/17/2020,6.4,6.4,6.4,6.4,6.3,4500
OTC,Techtronic Industries,TTNDF,3/18/2020,6.5,6.5,6.5,6.5,6.4,100
OTC,Techtronic Industries,TTNDF,3/19/2020,6.4,6.4,6.4,6.4,6.3,14900
OTC,Techtronic Industries,TTNDF,3/20/2020,6.4,6.4,6.4,6.4,6.3, -   
OTC,Techtronic Industries,TTNDF,3/23/2020,6.4,6.4,6.4,6.4,6.3, -   
OTC,Techtronic Industries,TTNDF,3/24/2020,6.4,6.4,6.4,6.4,6.3, -   
OTC,Techtronic Industries,TTNDF,3/25/2020,6.51,6.51,6.51,6.51,6.4,300
OTC,Techtronic Industries,TTNDF,3/26/2020,6.51,6.51,6.51,6.51,6.4,86000
OTC,Techtronic Industries,TTNDF,3/27/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,3/30/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,3/31/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,4/1/2020,6.51,6.51,6.51,6.51,6.4,6900
OTC,Techtronic Industries,TTNDF,4/2/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,4/3/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,4/6/2020,6.51,6.51,6.51,6.51,6.4, -   
OTC,Techtronic Industries,TTNDF,4/7/2020,7.1,7.1,7.1,7.1,6.99,600
OTC,Techtronic Industries,TTNDF,4/8/2020,7.1,7.1,7.1,7.1,6.99, -   
OTC,Techtronic Industries,TTNDF,4/9/2020,7.25,7.42,7.25,7.42,7.3,37900
OTC,Techtronic Industries,TTNDF,4/13/2020,7.42,7.42,7.42,7.42,7.3, -   
OTC,Techtronic Industries,TTNDF,4/14/2020,7.42,7.42,7.42,7.42,7.3,500
OTC,Techtronic Industries,TTNDF,4/15/2020,7.42,7.42,7.42,7.42,7.3,1000
OTC,Techtronic Industries,TTNDF,4/16/2020,7.42,7.42,7.42,7.42,7.3, -   
OTC,Techtronic Industries,TTNDF,4/17/2020,7.42,7.42,7.42,7.42,7.3, -   
OTC,Techtronic Industries,TTNDF,4/20/2020,7.29,7.29,7.15,7.15,7.03,12100
OTC,Techtronic Industries,TTNDF,4/21/2020,7.15,7.15,7.15,7.15,7.03, -   
OTC,Techtronic Industries,TTNDF,4/22/2020,7.25,7.25,7.25,7.25,7.13,2000
OTC,Techtronic Industries,TTNDF,4/23/2020,7.25,7.25,7.25,7.25,7.13, -   
OTC,Techtronic Industries,TTNDF,4/24/2020,7.25,7.25,7.25,7.25,7.13,1000
OTC,Techtronic Industries,TTNDF,4/27/2020,7.4,7.4,7.4,7.4,7.28,2100
OTC,Techtronic Industries,TTNDF,4/28/2020,7.4,7.4,7.4,7.4,7.28, -   
OTC,Techtronic Industries,TTNDF,4/29/2020,7.7,7.7,7.7,7.7,7.58,8000
OTC,Techtronic Industries,TTNDF,4/30/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,5/1/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,5/4/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,5/5/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,5/6/2020,8.4,8.4,8.4,8.4,8.26,500
OTC,Techtronic Industries,TTNDF,5/7/2020,8.4,8.4,8.4,8.4,8.26, -   
OTC,Techtronic Industries,TTNDF,5/8/2020,8.4,8.4,8.4,8.4,8.26, -   
OTC,Techtronic Industries,TTNDF,5/11/2020,8.51,8.51,8.51,8.51,8.37,3000
OTC,Techtronic Industries,TTNDF,5/12/2020,8.51,8.51,8.51,8.51,8.37, -   
OTC,Techtronic Industries,TTNDF,5/13/2020,8.51,8.51,8.51,8.51,8.37, -   
OTC,Techtronic Industries,TTNDF,5/14/2020,8.51,8.51,8.51,8.51,8.37,4500
OTC,Techtronic Industries,TTNDF,5/15/2020,8.51,8.51,8.51,8.51,8.37, -   
OTC,Techtronic Industries,TTNDF,5/18/2020,8.51,8.51,8.51,8.51,8.37, -   
OTC,Techtronic Industries,TTNDF,5/19/2020,8.51,8.51,8.51,8.51,8.37, -   
OTC,Techtronic Industries,TTNDF,5/20/2020,8.51,8.51,8.51,8.51,8.45,5000
OTC,Techtronic Industries,TTNDF,5/21/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,5/22/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,5/26/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,5/27/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,5/28/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,5/29/2020,8.51,8.51,8.51,8.51,8.45, -   
OTC,Techtronic Industries,TTNDF,6/1/2020,8.89,8.89,8.89,8.89,8.82,32500
OTC,Techtronic Industries,TTNDF,6/2/2020,8.89,8.89,8.89,8.89,8.82, -   
OTC,Techtronic Industries,TTNDF,6/3/2020,9.25,9.25,9.25,9.25,9.18,200
OTC,Techtronic Industries,TTNDF,6/4/2020,9.25,9.25,9.25,9.25,9.18, -   
OTC,Techtronic Industries,TTNDF,6/5/2020,9.25,9.25,9.25,9.25,9.18, -   
OTC,Techtronic Industries,TTNDF,6/8/2020,9.25,9.25,9.25,9.25,9.18, -   
OTC,Techtronic Industries,TTNDF,6/9/2020,9.25,9.25,9.25,9.25,9.18,32500
OTC,Techtronic Industries,TTNDF,6/10/2020,9.74,9.74,9.74,9.74,9.67,800
OTC,Techtronic Industries,TTNDF,6/11/2020,9.74,9.74,9.74,9.74,9.67, -   
OTC,Techtronic Industries,TTNDF,6/12/2020,9.74,9.74,9.74,9.74,9.67, -   
OTC,Techtronic Industries,TTNDF,6/15/2020,9.15,9.15,9.15,9.15,9.08,500
OTC,Techtronic Industries,TTNDF,6/16/2020,9.15,9.15,9.15,9.15,9.08, -   
OTC,Techtronic Industries,TTNDF,6/17/2020,9.7,9.7,9.7,9.7,9.63,500
OTC,Techtronic Industries,TTNDF,6/18/2020,9.7,9.7,9.7,9.7,9.63,6000
OTC,Techtronic Industries,TTNDF,6/19/2020,9.7,9.7,9.7,9.7,9.63,500
OTC,Techtronic Industries,TTNDF,6/22/2020,9.7,9.7,9.7,9.7,9.63,16500
OTC,Techtronic Industries,TTNDF,6/23/2020,9.7,9.7,9.7,9.7,9.63, -   
OTC,Techtronic Industries,TTNDF,6/24/2020,9.7,9.7,9.7,9.7,9.63,18500
OTC,Techtronic Industries,TTNDF,6/25/2020,9.7,9.7,9.7,9.7,9.63, -   
OTC,Techtronic Industries,TTNDF,6/26/2020,9.7,9.7,9.7,9.7,9.63, -   
OTC,Techtronic Industries,TTNDF,6/29/2020,9.7,9.7,9.7,9.7,9.63,500
OTC,Techtronic Industries,TTNDF,6/30/2020,9.5,9.5,9.5,9.5,9.43,1900
OTC,Techtronic Industries,TTNDF,7/1/2020,9.95,9.95,9.95,9.95,9.88,300
OTC,Techtronic Industries,TTNDF,7/2/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/6/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/7/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/8/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/9/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/10/2020,9.95,9.95,9.95,9.95,9.88, -   
OTC,Techtronic Industries,TTNDF,7/13/2020,10.6,10.6,10.6,10.6,10.52,200
OTC,Techtronic Industries,TTNDF,7/14/2020,10.6,10.6,10.6,10.6,10.52, -   
OTC,Techtronic Industries,TTNDF,7/15/2020,10.6,10.6,10.6,10.6,10.52, -   
OTC,Techtronic Industries,TTNDF,7/16/2020,10.6,10.6,10.6,10.6,10.52,49900
OTC,Techtronic Industries,TTNDF,7/17/2020,10.6,10.6,10.6,10.6,10.52,24500
OTC,Techtronic Industries,TTNDF,7/20/2020,10.6,10.6,10.6,10.6,10.52, -   
OTC,Techtronic Industries,TTNDF,7/21/2020,10.6,10.6,10.6,10.6,10.52,600
OTC,Techtronic Industries,TTNDF,7/22/2020,10.96,10.96,10.96,10.96,10.88,200
OTC,Techtronic Industries,TTNDF,7/23/2020,10.96,10.96,10.96,10.96,10.88,1100
OTC,Techtronic Industries,TTNDF,7/24/2020,10.96,10.96,10.96,10.96,10.88, -   
OTC,Techtronic Industries,TTNDF,7/27/2020,10.65,10.65,10.65,10.65,10.57,200
OTC,Techtronic Industries,TTNDF,7/28/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,7/29/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,7/30/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,7/31/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,8/3/2020,10.65,10.65,10.65,10.65,10.57,3500
OTC,Techtronic Industries,TTNDF,8/4/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,8/5/2020,10.65,10.65,10.65,10.65,10.57,1000
OTC,Techtronic Industries,TTNDF,8/6/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,8/7/2020,10.65,10.65,10.65,10.65,10.57, -   
OTC,Techtronic Industries,TTNDF,8/10/2020,10.65,10.65,10.65,10.65,10.57,30000
OTC,Techtronic Industries,TTNDF,8/11/2020,10.55,10.55,10.55,10.55,10.47,600
OTC,Techtronic Industries,TTNDF,8/12/2020,11.25,11.25,9,9,8.93,700
OTC,Techtronic Industries,TTNDF,8/13/2020,12.05,12.3,12.05,12.3,12.21,25600
OTC,Techtronic Industries,TTNDF,8/14/2020,12.31,12.31,12.19,12.19,12.1,37000
OTC,Techtronic Industries,TTNDF,8/17/2020,12.19,12.19,12.19,12.19,12.1,10000
OTC,Techtronic Industries,TTNDF,8/18/2020,12.19,12.19,12.19,12.19,12.1,100
OTC,Techtronic Industries,TTNDF,8/19/2020,12.19,12.19,12.19,12.19,12.1, -   
OTC,Techtronic Industries,TTNDF,8/20/2020,12.19,12.19,12.19,12.19,12.1, -   
OTC,Techtronic Industries,TTNDF,8/21/2020,12.19,12.19,12.19,12.19,12.1, -   
OTC,Techtronic Industries,TTNDF,8/24/2020,12.19,12.19,12.19,12.19,12.1, -   
OTC,Techtronic Industries,TTNDF,8/25/2020,12.19,12.19,12.19,12.19,12.1, -   
OTC,Techtronic Industries,TTNDF,8/26/2020,12.65,12.7,12.65,12.7,12.61,24000
OTC,Techtronic Industries,TTNDF,8/27/2020,12.7,12.7,12.7,12.7,12.61, -   
OTC,Techtronic Industries,TTNDF,8/28/2020,13.1,13.2,13,13,12.9,400
OTC,Techtronic Industries,TTNDF,8/31/2020,9.2,9.2,9.2,9.2,9.13,100
OTC,Techtronic Industries,TTNDF,9/1/2020,9.2,9.2,9.2,9.2,9.2, -   
OTC,Techtronic Industries,TTNDF,9/2/2020,12.48,12.56,12.48,12.56,12.56,400
OTC,Techtronic Industries,TTNDF,9/3/2020,12.56,12.56,12.56,12.56,12.56, -   
OTC,Techtronic Industries,TTNDF,9/4/2020,12.56,12.56,12.56,12.56,12.56, -   
OTC,Techtronic Industries,TTNDF,9/8/2020,12.56,12.56,12.56,12.56,12.56, -   
OTC,Techtronic Industries,TTNDF,9/9/2020,12.56,12.56,12.56,12.56,12.56, -   
OTC,Techtronic Industries,TTNDF,9/10/2020,12.56,12.56,12.56,12.56,12.56, -   
OTC,Techtronic Industries,TTNDF,9/11/2020,12.42,12.42,12.42,12.42,12.42,100
OTC,Techtronic Industries,TTNDF,9/14/2020,12.42,12.42,12.42,12.42,12.42,100
OTC,Techtronic Industries,TTNDF,9/15/2020,12.42,12.42,12.42,12.42,12.42, -   
OTC,Techtronic Industries,TTNDF,9/16/2020,12.42,12.42,12.42,12.42,12.42, -   
OTC,Techtronic Industries,TTNDF,9/17/2020,12.42,12.42,12.42,12.42,12.42, -   
OTC,Techtronic Industries,TTNDF,9/18/2020,12.42,12.42,12.42,12.42,12.42, -   
OTC,Techtronic Industries,TTNDF,9/21/2020,12.42,12.42,12.42,12.42,12.42, -   
OTC,Techtronic Industries,TTNDF,9/22/2020,12.42,12.42,12.42,12.42,12.42,400
OTC,Techtronic Industries,TTNDF,9/23/2020,9,9,9,9,9,200
OTC,Techtronic Industries,TTNDF,9/24/2020,9,9,9,9,9,53000
OTC,Techtronic Industries,TTNDF,9/25/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,9/28/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,9/29/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,9/30/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,10/1/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,10/2/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,10/5/2020,9,9,9,9,9, -   
OTC,Techtronic Industries,TTNDF,10/6/2020,13.65,13.65,13.65,13.65,13.65,439
OTC,AAC Technologies Holdings,AACAF,10/7/2019,5.58,5.58,5.58,5.58,5.49,100
OTC,AAC Technologies Holdings,AACAF,10/8/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/9/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/10/2019,5.58,5.58,5.58,5.58,5.49,100
OTC,AAC Technologies Holdings,AACAF,10/11/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/14/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/15/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/16/2019,5.58,5.58,5.58,5.58,5.49, -   
OTC,AAC Technologies Holdings,AACAF,10/17/2019,5.81,5.81,5.81,5.81,5.72,200
OTC,AAC Technologies Holdings,AACAF,10/18/2019,5.81,5.81,5.81,5.81,5.72, -   
OTC,AAC Technologies Holdings,AACAF,10/21/2019,5.81,5.81,5.81,5.81,5.72, -   
OTC,AAC Technologies Holdings,AACAF,10/22/2019,5.81,5.81,5.81,5.81,5.72, -   
OTC,AAC Technologies Holdings,AACAF,10/23/2019,5.81,5.81,5.81,5.81,5.72,65500
OTC,AAC Technologies Holdings,AACAF,10/24/2019,6.15,6.15,6.15,6.15,6.05,1000
OTC,AAC Technologies Holdings,AACAF,10/25/2019,6.15,6.15,6.15,6.15,6.05, -   
OTC,AAC Technologies Holdings,AACAF,10/28/2019,6.15,6.15,6.15,6.15,6.05, -   
OTC,AAC Technologies Holdings,AACAF,10/29/2019,6.15,6.15,6.15,6.15,6.05, -   
OTC,AAC Technologies Holdings,AACAF,10/30/2019,6.15,6.15,6.15,6.15,6.05, -   
OTC,AAC Technologies Holdings,AACAF,10/31/2019,6.58,6.58,6.38,6.38,6.28,800
OTC,AAC Technologies Holdings,AACAF,11/1/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/4/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/5/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/6/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/7/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/8/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/11/2019,6.38,6.38,6.38,6.38,6.28,18800
OTC,AAC Technologies Holdings,AACAF,11/12/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/13/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/14/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/15/2019,6.38,6.38,6.38,6.38,6.28, -   
OTC,AAC Technologies Holdings,AACAF,11/18/2019,6.67,6.67,6.67,6.67,6.56,200
OTC,AAC Technologies Holdings,AACAF,11/19/2019,7.32,7.32,7.32,7.32,7.2,300
OTC,AAC Technologies Holdings,AACAF,11/20/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/21/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/22/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/25/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/26/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/27/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,11/29/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,12/2/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,12/3/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,12/4/2019,7.32,7.32,7.32,7.32,7.2, -   
OTC,AAC Technologies Holdings,AACAF,12/5/2019,7.39,7.39,7.15,7.15,7.03,200
OTC,AAC Technologies Holdings,AACAF,12/6/2019,7.15,7.15,7.15,7.15,7.03, -   
OTC,AAC Technologies Holdings,AACAF,12/9/2019,7.15,7.15,7.15,7.15,7.03, -   
OTC,AAC Technologies Holdings,AACAF,12/10/2019,7.15,7.15,7.15,7.15,7.03, -   
OTC,AAC Technologies Holdings,AACAF,12/11/2019,7.15,7.15,7.15,7.15,7.03, -   
OTC,AAC Technologies Holdings,AACAF,12/12/2019,8.23,8.23,8.23,8.23,8.1,200
OTC,AAC Technologies Holdings,AACAF,12/13/2019,8.23,8.23,8.23,8.23,8.1, -   
OTC,AAC Technologies Holdings,AACAF,12/16/2019,8.23,8.23,8.23,8.23,8.1, -   
OTC,AAC Technologies Holdings,AACAF,12/17/2019,8.79,8.79,8.79,8.79,8.65,100
OTC,AAC Technologies Holdings,AACAF,12/18/2019,8.79,8.79,8.79,8.79,8.65, -   
OTC,AAC Technologies Holdings,AACAF,12/19/2019,8.79,8.79,8.79,8.79,8.65, -   
OTC,AAC Technologies Holdings,AACAF,12/20/2019,8.27,8.27,8.27,8.27,8.13,400
OTC,AAC Technologies Holdings,AACAF,12/23/2019,8.27,8.27,8.27,8.27,8.13, -   
OTC,AAC Technologies Holdings,AACAF,12/24/2019,8.27,8.27,8.27,8.27,8.13, -   
OTC,AAC Technologies Holdings,AACAF,12/26/2019,8.27,8.27,8.27,8.27,8.13, -   
OTC,AAC Technologies Holdings,AACAF,12/27/2019,8.27,8.27,8.27,8.27,8.13, -   
OTC,AAC Technologies Holdings,AACAF,12/30/2019,8.42,8.42,8.42,8.42,8.28,100
OTC,AAC Technologies Holdings,AACAF,12/31/2019,8.52,8.52,8.52,8.52,8.38,400
OTC,AAC Technologies Holdings,AACAF,1/2/2020,9,9.02,9,9.02,8.87,1800
OTC,AAC Technologies Holdings,AACAF,1/3/2020,9.02,9.02,9.02,9.02,8.87, -   
OTC,AAC Technologies Holdings,AACAF,1/6/2020,8.41,8.41,8.29,8.29,8.15,1000
OTC,AAC Technologies Holdings,AACAF,1/7/2020,8.42,8.42,8.36,8.36,8.22,1500
OTC,AAC Technologies Holdings,AACAF,1/8/2020,8.21,8.21,8.21,8.21,8.08,100
OTC,AAC Technologies Holdings,AACAF,1/9/2020,8.21,8.21,8.21,8.21,8.08, -   
OTC,AAC Technologies Holdings,AACAF,1/10/2020,8.21,8.21,8.21,8.21,8.08, -   
OTC,AAC Technologies Holdings,AACAF,1/13/2020,8.62,8.62,8.62,8.62,8.48,500
OTC,AAC Technologies Holdings,AACAF,1/14/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/15/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/16/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/17/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/21/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/22/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,AAC Technologies Holdings,AACAF,1/23/2020,8.09,8.09,8.09,8.09,7.96,100
OTC,AAC Technologies Holdings,AACAF,1/24/2020,8.1,8.1,8.1,8.1,7.97,1000
OTC,AAC Technologies Holdings,AACAF,1/27/2020,7.65,7.65,7.56,7.56,7.44,400
OTC,AAC Technologies Holdings,AACAF,1/28/2020,7.65,7.65,7.65,7.65,7.53,600
OTC,AAC Technologies Holdings,AACAF,1/29/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,1/30/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,1/31/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,2/3/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,2/4/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,2/5/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,2/6/2020,7.65,7.65,7.65,7.65,7.53, -   
OTC,AAC Technologies Holdings,AACAF,2/7/2020,7.26,7.26,7.26,7.26,7.14,100
OTC,AAC Technologies Holdings,AACAF,2/10/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/11/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/12/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/13/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/14/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/18/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/19/2020,7.26,7.26,7.26,7.26,7.14, -   
OTC,AAC Technologies Holdings,AACAF,2/20/2020,7.29,7.29,7.29,7.29,7.17,500
OTC,AAC Technologies Holdings,AACAF,2/21/2020,7.1,7.1,7.1,7.1,6.98,700
OTC,AAC Technologies Holdings,AACAF,2/24/2020,7.1,7.1,7.1,7.1,6.98, -   
OTC,AAC Technologies Holdings,AACAF,2/25/2020,7.06,7.06,7.06,7.06,6.94,2000
OTC,AAC Technologies Holdings,AACAF,2/26/2020,7.06,7.06,7.06,7.06,6.94, -   
OTC,AAC Technologies Holdings,AACAF,2/27/2020,7.06,7.06,7.06,7.06,6.94, -   
OTC,AAC Technologies Holdings,AACAF,2/28/2020,6.3,6.3,6.3,6.3,6.2,600
OTC,AAC Technologies Holdings,AACAF,3/2/2020,6.3,6.3,6.3,6.3,6.2, -   
OTC,AAC Technologies Holdings,AACAF,3/3/2020,6.3,6.3,6.3,6.3,6.2, -   
OTC,AAC Technologies Holdings,AACAF,3/4/2020,6.52,6.52,6.52,6.52,6.41,700
OTC,AAC Technologies Holdings,AACAF,3/5/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/6/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/9/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/10/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/11/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/12/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/13/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/16/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/17/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/18/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/19/2020,6.52,6.52,6.52,6.52,6.41, -   
OTC,AAC Technologies Holdings,AACAF,3/20/2020,5.32,5.32,5.32,5.32,5.23,100
OTC,AAC Technologies Holdings,AACAF,3/23/2020,4.4,4.4,4.4,4.4,4.33,2500
OTC,AAC Technologies Holdings,AACAF,3/24/2020,4.61,4.61,4.61,4.61,4.53,1000
OTC,AAC Technologies Holdings,AACAF,3/25/2020,4.61,4.61,4.61,4.61,4.53, -   
OTC,AAC Technologies Holdings,AACAF,3/26/2020,5.38,5.38,5.37,5.37,5.28,2900
OTC,AAC Technologies Holdings,AACAF,3/27/2020,5.37,5.37,5.37,5.37,5.28, -   
OTC,AAC Technologies Holdings,AACAF,3/30/2020,5.37,5.37,5.37,5.37,5.28, -   
OTC,AAC Technologies Holdings,AACAF,3/31/2020,5.09,5.09,5.09,5.09,5.01,100
OTC,AAC Technologies Holdings,AACAF,4/1/2020,5.09,5.09,5.09,5.09,5.01, -   
OTC,AAC Technologies Holdings,AACAF,4/2/2020,5.09,5.09,5.09,5.09,5.01,800
OTC,AAC Technologies Holdings,AACAF,4/3/2020,5.12,5.12,5.12,5.12,5.04,200
OTC,AAC Technologies Holdings,AACAF,4/6/2020,5.21,5.21,5.21,5.21,5.12,500
OTC,AAC Technologies Holdings,AACAF,4/7/2020,5.21,5.21,5.21,5.21,5.12, -   
OTC,AAC Technologies Holdings,AACAF,4/8/2020,5.22,5.22,4.95,4.96,4.88,5200
OTC,AAC Technologies Holdings,AACAF,4/9/2020,4.96,4.96,4.96,4.96,4.88, -   
OTC,AAC Technologies Holdings,AACAF,4/13/2020,4.96,4.96,4.96,4.96,4.88, -   
OTC,AAC Technologies Holdings,AACAF,4/14/2020,4.96,4.96,4.96,4.96,4.88, -   
OTC,AAC Technologies Holdings,AACAF,4/15/2020,4.96,4.96,4.96,4.96,4.88, -   
OTC,AAC Technologies Holdings,AACAF,4/16/2020,4.96,4.96,4.96,4.96,4.88, -   
OTC,AAC Technologies Holdings,AACAF,4/17/2020,4.9,4.9,4.9,4.9,4.82,2700
OTC,AAC Technologies Holdings,AACAF,4/20/2020,4.9,4.9,4.9,4.9,4.82, -   
